,vader,textblob,huliu,syuzhet,jockers_rinker,sentiword,senticnet
396,0.0,0.0,0.0,0.0,0.0,0.0,0.74
397,0.0,0.0,0.0,0.25,0.25,-0.375,0.598
398,0.0,0.0,0.0,0.0,0.0,0.125,0.064
399,0.7184,0.57,2.0,1.5,1.5,1.09375,0.952
400,0.0,0.0,0.0,0.0,0.0,0.0,0.0
401,0.3612,0.2,1.0,-0.0499999999999999,-0.0499999999999999,0.125,-0.445
402,0.0,0.25,0.0,0.0,0.0,0.175,0.004
403,0.0,-0.15,0.0,-0.25,-0.25,0.0,0.06
404,0.0,0.0,0.0,0.0,0.0,0.125,0.825
405,0.0,0.1,0.0,0.0,0.0,0.25,0.024
406,0.0,0.0,0.0,0.0,0.0,0.0,0.611
407,0.0,0.0,0.0,0.0,0.0,0.0,0.033
408,0.7506,0.22,1.0,1.05,1.05,0.333333333333333,1.16
409,-0.6369,-0.17,-1.0,-1.7,-1.7,-0.583333333333333,-0.4670000000000001
410,0.1531,0.0,0.0,0.0,0.0,-0.5,-0.02
411,-0.3182,0.2,0.0,0.7000000000000001,0.7000000000000001,-0.3,0.071
412,0.7269,0.7,1.0,1.55,1.55,0.458333333333333,1.93
413,-0.4019,-0.2,-1.0,-0.75,-0.75,-0.1458333333333333,0.0
414,0.0,0.0,-1.0,-0.25,-0.25,0.0,0.8440000000000001
415,0.4939,0.0,1.0,1.1,1.1,0.625,2.104
416,0.0,0.0,1.0,0.5,0.5,0.0,1.168
417,0.0,0.0,0.0,0.1,0.1,0.633333333333334,0.5879999999999999
418,0.2732,0.0,0.0,0.0,0.0,0.9166666666666669,0.734
419,0.5994,0.7,1.0,0.5,0.5,0.0,1.282
420,0.4939,0.1,0.0,0.5,0.5,-0.145833333333333,0.055
421,0.0,0.0,0.0,0.0,0.0,0.0,-0.06
422,-0.2732,0.17,0.0,-0.25,-0.25,-0.25,0.063
423,0.0,-0.05,0.0,0.1,0.1,1.614583333333333,0.984
424,-0.4019,-0.08,0.0,0.0999999999999999,0.0999999999999999,-0.03125,0.786
425,-0.4588,0.0,3.0,0.2999999999999999,0.2999999999999999,0.080357142857143,1.2
426,0.296,0.03,1.0,0.5,0.5,-0.0625,0.4029999999999999
427,0.0,0.0,0.0,0.0,0.0,0.0,0.169
428,0.6908,0.0,0.0,1.4500000000000002,1.4500000000000002,-0.375,1.541
429,0.0,0.03,0.0,0.5,0.5,-0.175,0.279
430,-0.5994,0.0,-1.0,-0.5,-0.5,-0.25,0.8849999999999998
431,0.0,-0.3,-2.0,-1.35,-1.35,-0.5625,-0.982
432,0.0,0.0,0.0,0.0,0.0,0.125,-0.3359999999999999
433,0.0,0.0,1.0,0.4,0.4,-0.5,0.7949999999999999
434,0.0,-0.01,0.0,0.0,0.0,0.191666666666667,1.2240000000000002
435,0.0,0.5,0.0,0.0,0.0,1.125,0.569
436,0.0,0.0,1.0,0.5,0.5,0.125,1.455
437,0.0,0.0,0.0,0.0,0.0,0.375,0.763
438,0.0,0.0,1.0,1.1,1.1,0.625,1.786
439,0.0,0.0,0.0,0.0,0.0,-0.3125,0.028
440,0.0,0.0,0.0,0.0,0.0,0.0,0.0
441,0.0,0.0,0.0,0.0,0.0,0.0,0.0
442,-0.128,0.0,1.0,0.25,0.25,1.1875,1.882
443,0.0,0.0,0.0,0.0,0.0,0.5,1.482
444,0.0,0.0,0.0,0.0,0.0,-0.75,0.4219999999999999
445,0.0,0.0,0.0,0.0,0.0,0.0,1.699
446,0.0,0.25,0.0,0.0,0.0,0.375,0.388
447,-0.6486,-0.1,-1.0,-1.0,-1.0,-0.357142857142857,-0.6819999999999999
448,-0.296,0.0,0.0,0.0,0.0,-0.125,0.118
449,0.3612,0.0,0.0,0.25,0.25,0.34375,1.138
450,-0.3612,0.25,0.0,-0.25,0.75,0.5,-0.497
451,-0.2732,0.25,1.0,-0.3,-0.3,1.625,-0.8180000000000001
452,0.0,0.0,0.0,0.0,0.0,-0.4375,-0.959
453,0.0,0.0,0.0,0.0,0.0,-0.3125,0.276
454,-0.4767,-0.04,0.0,-0.4,-0.4,1.0,1.032
455,0.0,0.0,0.0,0.0,0.0,0.25,0.0
456,0.0,0.33,1.0,0.0999999999999999,0.0999999999999999,0.0,1.448
457,0.0,0.0,0.0,0.0,0.0,0.0,0.0
458,-0.5719,0.0,-1.0,-1.5,-1.5,-0.2083333333333329,0.427
459,0.0,0.2,0.0,0.0,0.0,0.0,1.548
460,0.0,-0.13,0.0,0.0,0.0,-0.625,1.967
461,0.4939,0.0,0.0,0.5,0.5,-0.45,3.292
462,0.2263,0.6,1.0,0.5,0.5,0.1875,0.725
463,0.4588,0.17,1.0,0.75,0.75,0.625,0.61
464,0.0,-0.3,0.0,-0.25,-0.25,0.0416666666666669,1.099
465,0.4588,0.17,1.0,0.75,0.75,0.625,0.61
466,0.0,0.14,1.0,0.8,0.8,0.3625,2.1180000000000003
467,-0.6808,-0.8,-1.0,-1.55,-1.55,-1.0625,-1.86
468,-0.1779,0.0,0.0,-0.6,-0.6,0.0,0.823
469,0.0,0.0,0.0,0.0,0.0,0.375,0.0
470,0.0,0.15,0.0,0.35,0.35,-0.875,-0.526
471,0.0,0.0,0.0,0.0,0.0,-0.5,-0.1409999999999999
472,0.0,0.0,0.0,0.0,0.0,-0.125,-0.11
473,0.8225,0.07,1.0,1.1,1.1,0.3125,1.283
474,0.0,0.0,0.0,0.0,0.0,0.0,0.714
475,0.0,0.24,0.0,0.0,0.0,0.5875,0.819
476,0.0,0.0,0.0,0.0,0.0,0.25,0.823
477,0.0,0.0,0.0,0.0,0.0,0.25,-1.238
478,0.5719,0.08,1.0,0.5,0.5,-0.25,0.1750000000000001
479,-0.3818,0.0,-1.0,-0.15,-0.15,-0.5,1.342
480,0.6249,0.8,2.0,-0.0999999999999999,-0.0999999999999999,-0.0625,1.812
481,0.4588,0.35,2.0,1.25,1.25,-0.125,0.379
482,0.5859,0.9,1.0,1.0,1.0,0.5625,0.71
483,0.0,0.0,0.0,0.0,0.0,0.0,0.0
484,0.0,0.0,0.0,0.0,0.0,-0.5,0.74
485,0.0,0.0,0.0,0.0,0.0,0.625,0.2729999999999999
486,0.0,0.0,0.0,0.35,0.35,-0.375,-0.783
487,0.0,-0.08,0.0,0.0,0.0,0.09375,-0.388
488,0.0,0.23,0.0,0.0,0.0,0.275,0.9299999999999998
489,0.0,0.0,0.0,0.0,0.0,-0.3125,0.93
490,0.0,0.0,0.0,0.0,0.0,0.0,0.0
491,0.4404,0.01,1.0,2.0,2.0,1.375,0.869
492,-0.1027,-0.14,1.0,0.5,0.5,-0.75,-0.7559999999999999
493,0.0,0.0,0.0,0.0,0.0,-0.125,0.0
494,0.0,0.0,0.0,0.0,0.0,0.0,0.0
495,0.5106,0.19,0.0,1.25,1.25,-1.166666666666667,-0.3219999999999999
496,-0.3612,0.0,-1.0,-0.5,-0.5,-0.25,-0.571
497,0.0,0.36,1.0,1.3,1.3,-0.916666666666667,2.8280000000000003
498,0.5023,0.0,1.0,0.25,0.25,0.166666666666667,1.225
499,0.0,0.0,0.0,0.0,0.0,-0.708333333333333,-0.713
500,0.3818,0.0,0.0,0.0,0.0,0.0,1.2959999999999998
501,-0.4449,0.38,1.0,0.5,0.5,0.3833333333333329,1.338
502,0.7003,0.12,1.0,1.5,1.5,-0.0625,0.6890000000000001
503,-0.6187,0.3,-1.0,-0.7,-0.7,0.2306,-0.904
504,0.0,0.0,0.0,0.0,0.0,0.28125,0.109
505,0.7935,-0.5,0.0,0.0,0.0,-0.267857142857143,-0.0370000000000001
506,-0.2716,0.0,0.0,-0.4499999999999999,-0.4499999999999999,0.5833333333333335,0.363
507,0.0,0.0,0.0,0.0,0.0,0.0,-1.32
508,-0.4404,0.0,-1.0,-1.0,-1.0,0.375,-0.4399999999999999
509,0.3182,0.0,0.0,1.1,1.1,0.0,-0.3390000000000001
510,0.2732,0.0,0.0,0.8,0.8,0.4375,0.0
511,0.4215,0.6,1.0,0.5,0.5,0.0,0.517
512,0.0,0.0,0.0,0.0,0.0,0.3,0.247
513,0.0,-0.17,0.0,0.0,0.0,0.0624999999999996,2.7379999999999995
514,-0.0572,0.0,-1.0,-0.6,-0.6,0.5416666666666667,-0.702
515,0.0,0.0,0.0,0.0,0.0,-0.5,0.592
516,0.5859,1.0,1.0,0.75,0.75,0.0,-0.73
517,0.4019,0.0,1.0,0.65,0.65,0.125,-0.89
518,0.3612,0.1,1.0,0.75,0.5,1.958333333333333,2.266
519,0.3612,0.0,1.0,1.1,1.1,0.25,0.126
520,0.0,0.0,0.0,0.0,0.0,0.0,0.0
521,0.3182,0.0,0.0,0.5,0.5,-0.375,0.547
522,0.2732,0.0,-1.0,-0.6,-0.6,-0.25,-0.4219999999999999
523,0.0,0.0,0.0,0.0,0.0,0.0,0.094
524,0.0,0.0,0.0,0.0,0.0,0.0,-0.609
525,0.3182,0.5,0.0,0.0,0.0,0.2,0.038
526,0.5106,0.3,1.0,0.75,0.75,-0.5625,1.571
527,0.0,0.05,-1.0,-0.5,-0.5,-0.875,-0.0329999999999999
528,0.0,0.0,0.0,0.0,0.0,0.0,-0.723
529,-0.6124,0.0,-2.0,-1.5,-1.5,-0.541666666666667,-0.73
530,0.0,0.0,0.0,0.0,0.0,0.0,0.0
531,0.4767,0.0,0.0,0.6,0.6,-0.625,0.546
532,0.0,0.2,0.0,0.0,0.0,-0.125,0.0
533,0.2263,0.05,0.0,-0.5,-0.5,-0.145833333333333,0.962
534,-0.1779,-0.5,-1.0,-0.25,-0.25,0.0499999999999999,-0.021
535,0.0,0.21,0.0,0.0,0.0,-0.5,0.097
536,0.0,0.1,0.0,1.3,1.3,0.25,0.376
537,0.0,0.0,0.0,0.0,0.0,0.4375,0.205
538,0.5574,0.0,0.0,1.3,1.3,-0.5,1.952
539,0.0,0.0,0.0,0.0,0.0,0.25,0.652
540,-0.0516,0.0,0.0,-0.25,-0.25,0.0625,-0.804
541,0.8126,0.3,1.0,0.75,0.75,0.25,0.7450000000000001
542,0.5106,0.0,1.0,0.75,0.75,-0.1041666666666669,0.32
543,0.4404,0.3,1.0,1.2000000000000002,1.2000000000000002,1.1125,0.4139999999999999
544,0.7506,0.0,0.0,0.8,0.8,0.125,1.826
545,0.0,0.0,0.0,0.0,0.0,-0.1875,0.089
546,-0.4939,0.0,-1.0,-0.75,-0.75,0.15625,-0.88
547,0.0,0.1,0.0,0.0,0.0,0.125,1.5739999999999998
548,0.3182,-0.15,0.0,0.5,0.5,-1.091666666666667,-1.399
549,0.0,-0.2,0.0,0.0,0.0,0.0,-0.482
550,0.4404,0.6,0.0,1.0,0.0,0.625,0.66
551,0.0,0.0,0.0,0.25,0.25,0.125,0.309
552,0.0,0.0,0.0,0.0,0.0,0.0,0.586
553,0.0,0.25,0.0,0.0,0.0,0.5,-0.5549999999999999
554,0.0258,0.08,0.0,0.0,0.0,0.125,0.2289999999999999
555,0.8591,0.3,3.0,1.95,1.95,0.947916666666667,0.493
556,0.2023,0.0,0.0,-0.75,-0.75,0.0,2.193
557,0.1531,-0.25,-1.0,-0.75,-0.75,-1.833333333333333,-2.741
558,0.901,0.21,2.0,2.05,2.05,2.5,1.1469999999999998
559,0.0,0.0,0.0,0.0,0.0,0.25,0.0
560,0.0,-0.3,-1.0,-0.25,-0.25,-0.25,-0.57
561,0.0,0.35,0.0,0.0,0.0,0.25,0.6599999999999999
562,0.0,0.0,0.0,0.25,0.25,0.125,-0.067
563,0.4404,0.25,1.0,0.75,0.75,-0.083333333333333,0.808
564,0.0,0.0,0.0,0.1,0.1,-0.0625,0.8270000000000001
565,0.0,0.08,1.0,-0.25,0.75,-0.90625,0.616
566,0.0,0.0,0.0,0.0,0.0,0.625,0.0
567,0.0,0.6,0.0,0.0,0.0,0.625,0.974
568,0.5859,0.3,1.0,0.75,0.75,-0.125,1.207
569,0.1027,0.39,2.0,1.1,1.1,1.46875,2.957
570,0.0,0.0,1.0,0.75,0.75,0.9375,1.6390000000000002
571,0.5499,0.25,2.0,0.25,1.25,1.0625,-0.107
572,0.0,0.0,0.0,0.0,0.0,0.375,-0.635
573,0.0,-0.12,0.0,0.0,0.0,-0.125,-0.652
574,0.0,0.16,0.0,1.8,1.8,1.083333333333333,1.447
575,0.0,-0.1,-1.0,-0.35,-0.35,-0.375,1.983
576,0.0258,-0.2,0.0,0.25,0.25,-0.25,0.8859999999999999
577,0.0,-0.2,0.0,0.0,0.0,-0.625,-0.128
578,0.0,-0.08,0.0,0.0,0.0,0.0,1.1789999999999998
579,0.7506,0.0,1.0,1.6,1.6,0.188933333333333,2.4570000000000003
580,-0.25,-0.12,-1.0,-0.5,-0.5,0.125,-1.483
581,0.0,0.0,0.0,0.4,0.4,-0.125,0.69
582,0.4019,-0.17,0.0,0.25,0.25,0.1875,-0.3299999999999999
583,0.5994,0.14,1.0,0.6499999999999999,0.6499999999999999,1.0,-0.833
584,0.3612,0.1,1.0,0.75,0.75,-0.3458333333333333,-0.1519999999999999
585,0.4215,0.6,1.0,0.5,0.5,0.0,-0.243
586,0.0,0.0,0.0,0.0,0.0,0.375,0.276
587,-0.5719,0.03,-2.0,-1.8,-1.8,-0.875,-0.581
588,0.0,0.0,0.0,0.1,0.1,0.3125,0.902
589,0.0,0.14,0.0,0.8,0.8,-0.166666666666667,0.846
590,0.1531,0.43,0.0,-0.25,-0.25,-0.0446428571428569,-0.912
591,0.4404,0.0,0.0,0.3,0.3,-0.294642857142857,-1.427
592,0.3612,0.0,1.0,0.5,0.5,0.375,0.53
593,0.4588,0.28,1.0,0.75,0.75,-0.0625,-1.2349999999999997
594,0.4939,0.19,1.0,0.0999999999999999,0.0999999999999999,-0.6875,-0.913
595,-0.0772,0.0,0.0,0.35,0.35,-0.25,0.3709999999999999
596,-0.3724,-0.18,0.0,-0.25,-0.25,-0.5,-0.7130000000000004
597,0.2263,0.0,0.0,-0.6,-0.6,0.0,-0.57
598,0.0,-0.12,0.0,0.0,0.0,1.0,0.4829999999999999
599,0.2263,0.4,0.0,0.25,0.25,0.03125,0.761
600,0.0,0.0,0.0,0.0,0.0,-0.25,0.158
601,-0.128,0.0,0.0,0.25,0.25,0.25,1.286
602,0.0,0.0,0.0,0.25,0.25,0.0,1.218
603,0.0,0.0,0.0,0.0,0.0,0.0,0.0
604,0.0,0.0,0.0,0.0,0.0,0.0,-0.76
605,-0.5267,0.0,-1.0,-0.75,-0.75,-0.9444444444444452,-1.87
606,0.0,0.0,0.0,0.0,0.0,-0.25,0.727
607,0.0,0.33,0.0,0.0,0.0,0.40625,2.733
608,0.0,-0.6,0.0,-0.1,-0.1,-1.0,-0.2349999999999998
609,0.0,-0.19,0.0,0.25,0.25,0.0,0.603
610,0.0,0.1,0.0,0.0,0.0,0.5625,1.282
611,0.0,0.0,0.0,0.0,0.0,0.0,-0.024
612,0.0,-0.14,0.0,0.0,0.0,0.125,-0.243
613,-0.0516,-1.0,0.0,-0.25,-0.25,-0.375,-0.85
614,-0.5267,-0.9,-2.0,-0.9,-0.9,-0.75,-1.906
615,0.0,0.1,0.0,0.0,0.0,-0.208333333333333,0.7809999999999999
616,-0.5106,0.0,-1.0,-0.75,-0.75,-0.625,-0.0379999999999999
617,0.0,0.0,0.0,0.0,0.0,0.2291666666666669,0.261
618,-0.3612,-0.5,-1.0,-0.5,-0.5,-0.125,-0.24
619,0.0,-0.1,-1.0,-0.4,-0.4,0.125,-0.3389999999999999
620,-0.2023,0.1,0.0,-0.25,-0.25,0.8055555555555556,1.6469999999999998
621,0.0,0.0,0.0,0.0,0.0,-0.125,0.0
622,0.0,0.5,1.0,1.1,1.1,-0.625,2.1020000000000003
623,0.0,0.0,0.0,0.0,0.0,0.0,0.0
624,0.2023,-0.4,0.0,0.0,0.0,-0.25,-0.837
625,0.0,-0.28,-1.0,0.0,-0.5,-0.8125,-0.5969999999999998
626,0.3818,0.05,1.0,0.5,0.5,0.0535714285714286,0.8949999999999999
627,0.34,0.0,1.0,0.25,0.25,0.25,1.8440000000000003
628,0.7096,0.2,3.0,1.85,1.85,0.26185,4.401
629,0.0,0.0,0.0,0.0,0.0,0.0,0.6
630,0.0,0.0,0.0,0.0,0.0,0.125,0.0609999999999999
631,0.6597,0.7,2.0,1.25,1.25,0.96875,2.2370000000000005
632,-0.1027,-0.29,-1.0,-0.25,-0.25,-0.325,0.4609999999999999
633,0.2732,-0.14,-1.0,-0.3999999999999999,-0.3999999999999999,0.03125,1.26
634,0.0,0.0,-1.0,-0.5,-0.5,0.0,-0.245
635,0.0,0.0,0.0,-0.5,-0.5,-0.6875,0.821
636,0.0,-0.18,0.0,0.0,0.0,0.75,-0.2329999999999999
637,0.0,0.4,0.0,0.0,0.0,-0.625,1.314
638,0.3612,0.0,1.0,0.5,0.5,0.625,1.269
639,0.0,0.0,-1.0,-0.25,-0.25,-1.375,-1.216
640,0.2023,0.17,1.0,0.0,1.0,0.71875,-0.2109999999999999
641,0.6249,-0.05,-1.0,1.25,1.25,0.9125,1.2919999999999998
642,0.6696,0.0,0.0,0.8,0.8,-0.4375,-0.524
643,0.0,0.0,0.0,0.0,0.0,-0.166666666666667,-0.55
644,0.0,0.6,1.0,0.0,1.0,0.0,0.0
645,-0.2598,0.0,-1.0,-0.5,-0.5,-0.25,0.303
646,0.1531,0.4,0.0,0.8,0.8,-0.5625,-1.1190000000000002
647,0.0,0.0,-2.0,-0.9,-0.9,0.0625,1.1020000000000003
648,0.0,0.0,0.0,0.0,0.0,0.291666666666667,0.589
649,0.4767,0.0,3.0,2.5,2.5,0.875,1.745
650,0.0,0.0,0.0,0.6,0.6,-0.5625,0.2179999999999999
651,0.0,0.0,0.0,0.0,0.0,-0.5,-0.47
652,0.3612,0.2,1.0,0.8,0.8,-0.21875,0.191
653,0.0,0.0,0.0,0.0,0.0,0.0,0.571
654,0.0,-0.1,0.0,0.0,0.0,-0.357142857142857,0.2010000000000001
655,0.4019,0.0,0.0,1.4,1.4,0.25,-0.78
656,0.0,0.0,1.0,0.4,0.4,0.0,0.025
657,0.2023,0.42,1.0,0.25,0.25,0.25,0.131
658,0.2732,0.0,1.0,0.25,0.25,0.49375,-1.73
659,-0.1306,0.15,1.0,0.55,0.55,0.979166666666667,0.298
660,0.0,0.0,0.0,0.0,0.0,-0.125,0.038
661,0.0772,-0.5,-1.0,-0.25,-0.25,-0.375,-0.255
662,0.3612,0.17,1.0,0.5,0.5,0.75,0.3349999999999999
663,0.0,-0.6,0.0,0.0,0.0,-0.4375,-0.6419999999999999
664,0.2732,0.0,1.0,0.8,0.8,0.4806,-0.4680000000000001
665,0.5927,0.43,0.0,0.4,0.4,-0.464285714285714,-0.421
666,0.0,0.0,0.0,0.0,0.0,-0.125,-0.62
667,-0.4497,-0.17,0.0,0.35,0.35,-0.125,0.268
668,0.0,-0.6,0.0,0.0,0.0,-0.5625,0.065
669,0.0,0.0,0.0,0.0,0.0,0.25,1.2320000000000002
670,0.0,0.0,0.0,0.0,0.0,0.875,0.969
671,0.0,0.0,0.0,0.0,0.0,-0.583333333333333,1.219
672,0.0,0.4,-1.0,0.0,-1.0,0.25,-0.821
673,0.0,0.03,0.0,0.0,0.0,0.8125,-0.0739999999999999
674,0.1531,-0.6,-1.0,-0.25,-0.25,0.34375,0.4549999999999999
675,0.0,0.0,0.0,0.0,0.0,0.625,0.912
676,0.296,0.3,1.0,0.35,0.35,0.552083333333333,-0.0369999999999999
677,0.0,0.0,0.0,0.0,0.0,0.125,0.0
678,0.0,0.0,0.0,0.0,0.0,0.0,-0.255
679,0.1921,0.04,2.0,0.0999999999999999,0.0999999999999999,-1.1979166666666667,1.617
680,0.4939,0.0,0.0,0.0,0.0,-0.125,-0.0299999999999999
681,-0.296,-0.2,-1.0,-0.75,-0.75,0.0625,1.03
682,0.0,-0.2,0.0,0.0,0.0,0.375,1.535
683,0.0772,0.0,0.0,0.0,0.0,0.2,0.174
684,0.0,0.0,0.0,0.0,0.0,0.25,-0.2349999999999999
685,0.0,0.0,0.0,0.0,0.0,0.375,1.534
686,0.0,-0.2,0.0,0.0,0.0,-0.5,-0.4489999999999999
687,0.0,0.0,0.0,0.0,0.0,-0.291666666666667,0.596
688,0.7351,0.6,0.0,0.5,0.5,-0.75,0.626
689,0.3089,0.1,-1.0,-0.5,-0.5,-0.325,-0.2
690,0.1027,0.0,0.0,0.0,0.0,0.5,0.8989999999999999
691,0.0,0.0,0.0,0.0,0.0,0.25,0.166
692,0.0,-0.21,0.0,0.0,0.0,-0.2708333333333333,0.7480000000000001
693,0.128,0.05,0.0,0.25,0.25,-0.63125,0.236
694,0.0,0.0,0.0,0.1,0.1,-0.3125,-0.4299999999999998
695,0.4939,0.25,1.0,0.75,0.75,-0.25,0.8
696,0.0,0.0,0.0,-0.25,-0.25,0.125,1.486
697,0.0,0.0,0.0,0.0,0.0,0.0,0.0
698,0.4767,0.0,1.0,1.2,1.2,-0.0625,0.238
699,0.0,-0.15,0.0,0.4,0.4,-0.0625,-0.3130000000000001
700,0.3818,0.1,2.0,3.55,3.55,0.0625,0.7060000000000003
701,0.0,0.05,-1.0,-0.25,-0.25,-0.354166666666666,-0.714
702,0.9169,0.71,3.0,2.75,2.75,1.125,1.734
703,0.0,0.0,0.0,0.0,0.0,0.125,0.961
704,0.0,0.0,0.0,0.0,0.0,-0.107142857142857,-1.408
705,0.0,0.4,0.0,0.0,0.0,1.0,0.686
706,0.0,0.0,0.0,0.0,0.0,0.0,0.0
707,0.0,0.0,0.0,0.0,0.0,0.0,-0.72
708,-0.4215,-0.25,-1.0,-0.75,-0.75,-1.125,0.2249999999999999
709,-0.7579,0.0,-1.0,-1.5,-1.5,-0.2916666666666667,-0.498
710,-0.5106,0.0,-2.0,-1.5,-1.5,-0.875,-0.8009999999999999
711,0.0,-0.16,0.0,0.0,0.0,0.25,0.6929999999999998
712,0.4404,0.5,1.0,0.8,0.8,0.5625,0.565
713,0.4404,0.2,1.0,1.0,1.0,0.6875,0.403
714,0.0,0.0,0.0,0.0,0.0,0.0,0.0
715,-0.5719,0.0,-1.0,-0.5,-0.5,-0.1875,-0.0389999999999999
716,-0.4767,-0.5,-1.0,-0.75,-0.75,-0.15625,-0.626
717,-0.596,-0.8,-1.0,-1.0,-1.0,0.0,-0.756
718,0.0,0.0,0.0,-0.25,-0.25,-0.0833333333333333,-0.5
719,0.9563,0.11,3.0,2.65,2.65,0.195833333333333,1.988
720,0.296,0.25,1.0,0.75,0.75,1.34375,0.0169999999999999
721,-0.4215,-0.2,0.0,-0.5,-0.5,-0.2500000000000003,-0.6399999999999999
722,0.0,-0.07,1.0,0.25,0.25,0.875,0.8510000000000001
723,0.0,0.03,0.0,0.4,0.4,-1.625,1.44
724,0.0,0.01,0.0,2.8,2.8,-0.302083333333334,4.140000000000001
725,0.5719,-0.15,1.0,0.75,0.75,-0.604166666666667,0.6180000000000001
726,0.1531,0.45,-1.0,0.0,0.0,0.2291666666666666,0.376
727,-0.296,-0.12,1.0,0.5,0.5,0.25,1.763
728,0.6808,0.28,0.0,1.0,1.0,-0.25,5.087
729,0.4019,0.5,0.0,0.25,0.25,0.5,-0.3409999999999999
730,0.0,0.0,0.0,0.0,0.0,0.125,0.616
731,0.5106,0.0,1.0,0.75,0.75,0.625,1.961
732,0.8176,0.5,2.0,1.5,1.5,0.625,1.161
733,-0.296,-0.25,0.0,0.0,0.0,0.291666666666667,0.548
734,0.0,-0.09,0.0,0.8,0.8,-0.229166666666667,-0.0089999999999998
735,0.1531,0.3,1.0,0.25,0.25,0.0,1.329
736,-0.2732,-0.4,-1.0,-0.75,-0.75,0.5,-0.56
737,0.0,0.0,0.0,0.0,0.0,0.0,-0.03
738,0.0,0.03,0.0,0.0,0.0,1.166666666666667,-0.2919999999999999
739,-0.8979,-0.13,-4.0,-3.0,-3.0,-2.395833333333333,-0.7690000000000001
740,0.0,0.0,0.0,0.2,0.2,-0.625,0.8779999999999999
741,0.0,0.0,0.0,0.8,0.8,0.104166666666667,1.207
742,-0.552,0.09,-1.0,-0.5,-0.5,0.0,0.01
743,-0.2411,-0.25,0.0,0.0,0.0,0.0,0.0
744,0.0,-0.25,0.0,0.0,0.0,-1.375,-0.01
745,-0.25,0.03,-1.0,0.4499999999999999,0.4499999999999999,-1.28125,0.5320000000000001
746,0.0258,0.5,0.0,0.0,0.0,-0.5,1.31
747,0.0,0.0,0.0,-0.5,-0.5,-0.5,0.7130000000000001
748,0.3818,0.0,-2.0,-0.9,-0.9,0.375,0.0839999999999999
749,0.7906,0.37,2.0,1.75,1.75,1.0,2.9590000000000005
750,0.0,-0.5,-1.0,0.35,0.35,-0.125,-1.62
751,0.0,0.35,0.0,0.25,0.25,0.25,-1.027
752,0.0,-0.01,1.0,1.5,1.5,0.625,0.909
753,0.5411,0.88,2.0,1.9,2.9,0.46875,2.087
754,0.4404,0.0,0.0,0.8,0.8,0.0,-1.23
755,0.4215,0.0,1.0,0.75,0.75,-0.5,0.107
756,-0.5574,-0.11,-1.0,-1.0,-1.0,0.5625,-1.27
757,0.0,0.03,0.0,0.8,0.8,-0.2604166666666669,2.347
758,-0.6652,0.0,-2.0,-1.5,-1.5,-0.5625,-2.168
759,-0.6908,0.0,-1.0,-0.75,-0.75,0.0249999999999999,0.3409999999999998
760,0.0,0.0,0.0,-0.4,-0.4,0.78125,0.178
761,0.0258,-0.16,0.0,0.0,0.0,0.21875,1.822
762,-0.1058,0.0,-1.0,-0.75,-0.75,0.125,-1.29
763,0.4215,0.17,0.0,0.6,0.6,1.3125,3.345
764,-0.3818,-0.1,-1.0,-1.0,-1.0,0.125,0.056
765,0.0,0.0,-1.0,-0.25,-0.25,0.125,0.0029999999999999
766,-0.1027,0.03,0.0,0.8,0.8,0.2514880952380955,4.107
767,0.0,-0.25,-1.0,-0.75,-0.75,-1.2708333333333333,1.159
768,0.5267,0.06,0.0,0.1,0.1,-0.375,1.0590000000000002
769,0.0,0.0,0.0,0.0,0.0,0.0,0.0
770,0.0,-0.4,0.0,0.0,0.0,-0.25,-0.069
771,0.0,0.0,0.0,0.0,0.0,0.0,0.463
772,-0.4847,0.0,-1.0,0.1,0.1,0.3125,-0.144
773,-0.0572,0.0,0.0,0.0,0.0,0.25,-0.1119999999999999
774,0.0772,-0.25,1.0,0.25,0.25,0.25,2.251
775,0.3612,0.0,-1.0,-0.1999999999999999,-0.1999999999999999,0.0,-0.168
776,0.296,0.25,0.0,0.5,0.5,0.583333333333333,2.462
777,0.4939,0.38,1.0,0.75,0.75,-0.25,1.462
778,0.0,0.0,0.0,0.0,0.0,-0.458333333333333,-0.169
779,0.0,-0.12,0.0,0.0,0.0,-0.75,-0.643
780,0.0,0.0,0.0,0.4,0.4,0.25,1.5299999999999998
781,-0.4215,0.0,-1.0,-0.5,-0.5,0.458333333333333,-0.378
782,-0.1027,-0.7,0.0,-0.25,-0.25,0.873809523809524,1.2019999999999995
783,0.0,0.0,0.0,0.0,0.0,0.25,1.611
784,0.0,0.0,1.0,-0.25,-0.25,0.125,0.579
785,0.0,0.0,0.0,0.0,0.0,0.205357142857143,-0.061
786,0.5267,0.6,2.0,1.25,1.25,0.325,0.293
787,0.3818,0.29,0.0,0.25,0.25,1.0,0.755
788,0.0,0.0,0.0,0.0,0.0,0.1458333333333329,0.4299999999999999
789,0.0,-0.06,1.0,0.4,0.4,0.0625,1.326
790,0.0,0.0,0.0,0.0,0.0,0.125,1.225
791,0.0,0.0,0.0,0.0,0.0,-0.416666666666667,0.046
792,0.0,0.0,0.0,0.0,0.0,0.03125,0.347
793,0.6369,0.5,0.0,0.5,0.5,0.361111111111111,-1.145
794,0.1531,0.0,0.0,-0.25,-0.25,0.0,0.762
795,0.5574,0.15,-1.0,0.0,-1.0,-0.1666666666666667,0.3640000000000001
